id,query_n,artist,song,genre,similarity
XSJyafhagXyCcxZ3,query_1,The Beatles,With a Little Help from My Friends,"['classic rock', 'rock', 'pop', 'psychedelic rock', 'pop rock', 'british invasion', 'rock and roll', 'baroque pop', 'hard rock', 'progressive rock', 'britpop', 'psychedelic pop', 'art rock', 'soft rock', 'experimental']",0.32256741647400183
4iaTgQisCXzHilXK,query_1,Oh Wonder,Lifetimes,"['electropop', 'pop', 'indie pop', 'indie poptimism']",0.3217824006459196
U4xTveG7s1KwuB1q,query_1,Luke Bryan,Fast,['country'],0.3216559769526638
obQTcJkgNYatBkkR,query_1,Chris Cornell,Like a Stone,"['grunge', 'rock', 'post grunge', 'alternative rock']",0.3213706054284518
sKIuKEExlAgMiesY,query_1,Maria Bethânia,Yáyá Massemba,"['mpb', 'downtempo']",0.31801156433408523
GwquXWElKl9hkMiW,query_1,Smash Into Pieces,Higher,"['rock', 'alternative rock']",0.3179126732596442
1fxrjFD1OGLjli8x,query_1,Death in June,Nothing Changes,"['post punk', 'industrial', 'neofolk']",0.3176280986476727
xN9RzxHRD81yP8Kz,query_1,Arctic Monkeys,Fake Tales of San Francisco,"['indie rock', 'rock', 'alternative rock', 'britpop', 'garage rock', 'post punk', 'punk', 'pop', 'indie pop', 'funk', 'fake']",0.3167051703925354
7DQI6hI5KiggQHkB,query_1,Paul McCartney & Wings,Nineteen Hundred And Eighty Five,"['classic rock', 'rock', 'pop', 'progressive rock', 'pop rock', 'soul', 'blues', 'hard rock', 'orchestra', 'singer songwriter']",0.3162453914582541
Xbnc3y7iGCDkJ2Be,query_1,David Bisbal,Premonición,"['latin', 'pop', 'rock', 'spanish pop', 'latin rock', 'latin pop']",0.31617047882022997
gVJhuTH9OXKYeUk5,query_1,Johnny Sky,Quiereme,['bachata'],0.31592000499644496
4btGAxG5Jaupx0Z7,query_1,Devendra Banhart,Baby,"['folk', 'singer songwriter', 'freak folk', 'indie pop', 'indie folk', 'indie rock', 'rock', 'new weird america']",0.3150162756892745
bP6E2LbSuZic82eE,query_1,Tom Zé,"Pecado, Rifa e Revista","['latin', 'tropicalia']",0.3135792346763769
OnOUU0qiN0pXTDeJ,query_1,George Harrison,All Things Must Pass,"['classic rock', 'rock', 'singer songwriter', 'pop', 'poetry', 'folk rock', 'folk', 'soul', 'soft rock', 'sleep', 'dark folk']",0.3135226567740342
CnzCqAwtC7ijmwgU,query_1,Eminem,Space Bound,"['rap', 'hip hop', 'pop', 'house', 'rock', 'hardcore', 'emo', 'art rock', 'pop rap']",0.31351955740318366
wQHymu2uKuakUbHU,query_1,Andrew W.K.,Ever Again,['hard rock'],0.3124383718834488
z3eMJ5uTilyDCkBR,query_1,M. Ward,Chinese Translation,"['folk', 'singer songwriter', 'indie pop', 'indie rock', 'lo fi', 'folk rock', 'indie folk', 'nu jazz', 'pop', 'country', 'pop rock', 'blues', 'sleep', 'neofolk', 'chill out', 'language', 'reading']",0.3122452898518351
5gJNDChPPy56VTcS,query_1,Matt Costa,Sunshine,"['singer songwriter', 'folk', 'pop', 'easy listening', 'rock', 'folk rock', 'acoustic rock', 'alternative rock', 'indie pop', 'world', 'soft rock', 'indie folk']",0.3119233480140662
vPORGaXlxYgvNzHe,query_1,Nicky Jam,Voy A Beber,"['hip hop', 'latin', 'reggaeton']",0.3110287196624364
nQNbTq11gUSB2gLw,query_1,Lynyrd Skynyrd,God & Guns,"['southern rock', 'classic rock', 'rock', 'hard rock', 'country rock']",0.3090159514481421
1Ro6zcwKhJC8ISwi,query_1,Reykon,Mala,['reggaeton'],0.3081477606510141
cIkjWegPgHcagCTl,query_1,Chelsea Wolfe,The Way We Used To,"['folk', 'noise', 'trance', 'classic rock', 'black metal', 'metalcore', 'metal', 'hip hop', 'electronica', 'electropop', 'classical', 'pop', 'rock', 'soul', 'punk', 'grindcore', 'hardcore', 'emo', 'rap', 'ambient', 'dubstep', 'straight edge', 'easy listening', 'funk', 'new age', 'techno', 'house', 'acid jazz', 'schlager', 'viking metal', 'melodic death metal', 'mashup', 'drone', 'crunk', 'screamo', 'comedy', 'death metal', 'christian rock', 'gothic metal']",0.3076981014697375
GWcsl5QCs9jTMSRe,query_1,Jukebox the Ghost,Girl,['power pop'],0.30761811457354454
FrQpwvVF1fwzNps7,query_1,RuPaul,Get Your Rebel On,"['pop', 'dance pop', 'synthpop']",0.30682301426251646
vVaI2cEqDWHM7naV,query_1,John C. Reilly,Mister Cellophane,"['soundtrack', 'jazz', 'broadway', 'cabaret', 'comedy', 'hollywood', 'show tunes']",0.30577000822878725
pxSEbrtQJQPJiNkG,query_1,The Fall,New Big Prinz,"['post punk', 'rock', 'punk', 'new wave', 'art punk']",0.3052434242276507
l1mUyBwlNMAcPxd0,query_1,The Vaccines,All In Vain,"['indie rock', 'alternative rock', 'pop', 'rock', 'garage rock']",0.3046596924108476
PkaoAZdvfxKtpYsd,query_1,Porter Robinson,Polygon Dust,"['electronica', 'electro', 'electro house']",0.3039425476347979
fIBllAKPOXbsQtjA,query_1,David Bowie,She's Got Medals,"['classic rock', 'rock', 'singer songwriter', 'glam rock', 'pop', 'pop rock', 'baroque pop', 'comedy', 'folk rock', 'music hall']",0.30358774202687494
JRuPnRxEDYskDW0Y,query_1,Christina Aguilera,America,"['soundtrack', 'pop', 'country']",0.3028803859686531
wk36URdZ5GtxLbYs,query_1,Marty Robbins,They're Hanging Me Tonight,"['country', 'easy listening', 'slowcore', 'rain']",0.3028177557702318
K2SdWHcMdhvWZZJg,query_1,BTOB,Stand Up,"['k pop', 'boy band']",0.30165442806375453
oE6Drahik6zHuXcc,query_1,Van Morrison,Tupelo Honey,"['classic rock', 'singer songwriter', 'folk', 'rock', 'soft rock', 'folk rock', 'blues', 'soul', 'funk', 'celtic rock', 'jazz', 'pop', 'downtempo', 'album rock', 'easy listening', 'acid jazz', 'water', 'irish folk']",0.3015842017853839
1PMNW9sRMoFJVfU3,query_1,Magic!,Let Your Hair Down,"['pop', 'reggae', 'hawaiian', 'reggae fusion']",0.3010571543577
qMtCjCHrsfoz4Zx1,query_1,Kazik na Żywo,Spalam się,"['rock', 'hard rock']",0.30094337939454674
kFBTJVLf3HZ7gP3A,query_1,Jay-Z & Kanye West,Ni**as In Paris,"['rap', 'hip hop']",0.3001390524194315
wRL7dfMFzIL6WyvF,query_1,The Wrens,"Boys, You Won't","['indie rock', 'power pop', 'noise pop', 'midwest emo']",0.2996725196869424
AiuWZNKO5P4gcGy1,query_1,Max Frost,Good Morning,['pop'],0.2995714257687612
a0UfqhnNulQuaeET,query_1,The Rolling Stones,Tumbling Dice,"['rock', 'classic rock', 'blues', 'blues rock', 'hard rock', 'rock and roll', 'pop', 'album rock', 'british blues', 'soul', 'british invasion']",0.2989986380697713
GFQxaP6wr8ELOJm1,query_1,Arnaldo Antunes,Socorro,"['mpb', 'pop', 'rock']",0.2980899852131509
FcqFspYFUu2702uC,query_1,Tam Tam Go!,Atrapados En La Red,"['pop', 'rock', 'pop rock', 'house']",0.297761276545573
ofqFeUvSIwIQwbuM,query_1,"Earth, Wind & Fire",Shining Star,"['funk', 'soul', 'disco', 'pop', 'rock', 'jazz', 'r b']",0.29704678575334836
fYlE6x7diQTZp51Q,query_1,letlive.,That Fear Fever,"['hardcore', 'post hardcore']",0.2968845552123908
QkqL7VypNNDqymuP,query_1,Thousand Foot Krutch,I Climb,"['rock', 'christian rock', 'alternative rock', 'alternative metal', 'hardcore', 'nu metal', 'post grunge']",0.29681425166820363
zayBcP8wuOWcxjLY,query_1,Pitbull,Get It Started (feat. Shakira),"['latin', 'hip hop', 'pop', 'rap']",0.29646243549119106
bLmTpCdQ2pvzsb6l,query_1,The Cure,Strange Attraction,"['post punk', 'new wave', 'rock', 'pop', 'alternative rock', 'indie pop', 'britpop', 'gothic rock', 'glam rock', 'british invasion', 'classic rock', 'indie rock', 'hard rock', 'pop rock']",0.29620866863938317
H0kTEL6UKo8cmgO5,query_1,Capital Cities,Love Away,"['indietronica', 'synthpop', 'pop', 'rock', 'alternative rock', 'electropop', 'indie pop', 'alternative pop', 'nu disco']",0.29603695094816773
Z6lAjH8zFAyvDdms,query_1,The Temptations,Ball Of Confusion,"['motown', 'soul', 'funk', 'classic rock', 'psychedelic soul', 'classic soul', 'r b', 'pop', 'rock', 'soft rock', 'blues', 'garage rock', 'glam rock', 'rhythm and blues', 'funk rock']",0.2943859731934932
FDarNQb65815g4BD,query_1,The Left Banke,Walk Away Renee,"['baroque pop', 'pop', 'classic rock', 'psychedelic pop', 'baroque', 'rock', 'folk', 'soundtrack', 'pop rock', 'easy listening', 'chamber pop', 'sunshine pop', 'folk rock', 'british invasion']",0.2939177820163473
UvMV15cZSzzGvlJe,query_1,Scientist,Your Teeth In My Neck,"['dub', 'reggae', 'roots reggae', 'dub reggae', 'soul']",0.29372620311141096
14m0g1fq7yNRpcMQ,query_1,Owl City,I'm Coming After You,['pop'],0.2931485800559022
d5e7jIzgjRrYY2e5,query_1,Incubus,Deep Inside,"['rock', 'alternative rock', 'funk metal', 'funk', 'alternative metal', 'metal', 'funk rock', 'jazz', 'hip hop', 'punk', 'emo', 'singer songwriter', 'progressive rock', 'britpop', 'acid jazz', 'post grunge', 'nu metal', 'rap rock']",0.29294125165565094
BMEAx3O2KO1Ggpml,query_1,Paul Simon,Adios Hermanos,"['singer songwriter', 'rock', 'folk', 'soundtrack', 'pop', 'world', 'classic rock', 'soft rock', 'folk rock', 'doo wop']",0.291732165498187
kVJrgk5VyxX9Nprz,query_1,Jethro Tull,Cross Eyed Mary,"['progressive rock', 'classic rock', 'rock', 'art rock', 'symphonic rock', 'soundtrack', 'folk', 'hard rock', 'folk rock', 'psychedelic rock']",0.291510540052592
mUwjnTJ0xv6TNYhb,query_1,Pop Evil,Trenches,"['post grunge', 'rock', 'alternative rock', 'hard rock', 'alternative metal']",0.2906419970954209
Bu1GIjPq54fw5CNZ,query_1,Michael Jackson,Why You Wanna Trip on Me,"['pop', 'new jack swing', 'rock', 'funk', 'r b', 'soul', 'singer songwriter', 'dance pop', 'pop rock', 'disco', 'hip hop', 'rhythm and blues', 'anthem']",0.28997954587220337
cYdAm9O41zULoO6Q,query_1,Led Zeppelin,Darlene,"['hard rock', 'classic rock', 'rock', 'blues rock', 'folk rock', 'blues', 'progressive rock', 'british blues']",0.2886232920204503
lEjxdvlLGAXizfBr,query_1,Eminem,You Don't Know,"['rap', 'hip hop', 'hardcore hip hop']",0.28848464119008455
EcCD1I5iwRWNpoKw,query_1,Raulin Rodriguez,Medicina De Amor,['bachata'],0.2874968345411717
B3b1kht8dULMMLyd,query_1,The Rifles,The Great Escape,"['indie rock', 'britpop', 'rock', 'pop', 'alternative rock', 'indie pop']",0.28745832918973346
2tCiohnRFkJrnof8,query_1,Devin Townsend,Canada,"['progressive metal', 'metal', 'experimental', 'industrial metal', 'progressive rock', 'rock', 'industrial', 'prog metal', 'alternative rock', 'death metal']",0.286704668878341
QWX0h5QrO8RYoPIr,query_1,"Invent, Animate",Celestial Floods,"['metalcore', 'djent', 'post hardcore', 'progressive metalcore']",0.2858461372809124
ahLNFBTNw4IljKbb,query_1,Wilco,War on War,"['indie rock', 'rock', 'alternative rock', 'folk', 'indie folk', 'country', 'experimental rock', 'art rock', 'alternative country', 'pop', 'classic rock', 'metal', 'rockabilly', 'punk', 'power pop', 'singer songwriter', 'contemporary folk', 'sleep', 'garage rock', 'glam rock', 'rock and roll', 'worship']",0.2856743371935669
2mXuTlLuoHG7Xgrt,query_1,Meghan Trainor,Walkashame,"['pop', 'doo wop']",0.28510158572124084
4btfsXy96cPj4ykU,query_1,Enrique Iglesias,Dímelo,"['pop', 'latin', 'latin pop', 'emo']",0.28434779875030236
SfhLKZxlRwMOmqf7,query_1,The Temper Trap,Dreams,"['indie rock', 'rock', 'alternative rock']",0.2840644121025284
RRrdguOVKSgBH7Q3,query_1,The Beatles,I Feel Fine,"['classic rock', 'rock', 'pop', 'rock and roll', 'british invasion', 'pop rock', 'britpop', 'merseybeat', 'funk', 'soul', 'metal', 'jazz', 'punk', 'experimental', 'hard rock', 'singer songwriter', 'progressive rock', 'folk rock', 'motown', 'psychedelic pop', 'blues']",0.28376075118792116
PwTLKKsM34cgBDDm,query_1,Zebrahead,Up in Smoke,"['pop punk', 'rap rock']",0.283646648705883
Mkm7IeU8vw9ScgaK,query_2,Spandau Ballet,Lifeline,"['pop', 'new wave', 'new romantic', 'rock', 'synthpop', 'easy listening']",0.39384235673174345
i6tUPu5Yxy7pMzAZ,query_2,Los Secretos,Pero A Tu Lado,"['pop', 'spanish rock', 'spanish pop']",0.3739826232317743
y5AGdczJmvVfTKM5,query_2,Johnny Cash,Tennessee,['country'],0.37339242807028594
yhoyAVAJ53Igmh4j,query_2,Story of the Year,Until the Day I Die,"['emo', 'rock', 'screamo', 'alternative rock', 'post hardcore', 'punk', 'pop punk', 'emocore', 'hard rock', 'nu metal', 'soundtrack', 'classic rock', 'pop', 'hardcore', 'indie rock', 'melodic death metal', 'melodic hardcore']",0.3596840760040031
6AD5u5UbiJLKReOm,query_2,Criolo,Menino Mimado,['samba'],0.3492612099907027
faaF2qbE6IIgB6FL,query_2,Ramones,Swallow My Pride,"['punk', 'rock', 'classic rock', 'pop', 'alternative rock', 'hard rock', 'new wave']",0.34333988431018686
8zc42n00FUtlDOAT,query_2,Johnny Cash,Call Your Mother,['country'],0.3401826965417078
6BQYCogjOSubvOed,query_2,Manowar,Hail and Kill,"['power metal', 'metal', 'hard rock', 'rock', 'symphonic metal', 'melodic metal', 'melodic power metal', 'classic rock', 'emo', 'progressive metal', 'speed metal', 'rock and roll', 'yaoi']",0.3365260928077919
xaI238IlEoV40vPi,query_2,Anja Nissen,Where I Am,['eurovision'],0.32036607949200796
hxGDHGbn3KTlfp6d,query_2,Metallica,For Whom The Bell Tolls - Remastered,"['hard rock', 'thrash metal', 'metal', 'rock']",0.31860921893362154
mztrw5nXNL9Qwo8O,query_2,Erasure,Sometimes,"['synthpop', 'pop', 'new wave', 'new romantic', 'britpop', 'electronica', 'electropop', 'dance pop']",0.31826577406838236
UzZL260RWRNn6aB5,query_2,Adam Lambert,Trespassing,"['pop', 'rock', 'idol', 'talent show']",0.3150382217613699
K36H0lEtqS3IJgGa,query_2,Moby,Where You End,"['electronica', 'ambient', 'pop', 'techno', 'trip hop', 'rock', 'electro', 'house', 'ambient techno', 'post rock', 'singer songwriter', 'indietronica', 'lounge', 'pop dance']",0.31483700307125545
h4Z4JIJbUY294G8s,query_2,Periphery,MK Ultra,"['djent', 'progressive metal', 'mathcore', 'progressive metalcore', 'metalcore', 'metal']",0.3021151333901974
qRUVHPoXPqstdnYL,query_2,Children of Bodom,Downfall,"['melodic death metal', 'metal', 'death metal', 'power metal', 'finnish metal', 'melodic metal', 'thrash metal', 'black metal', 'melodic black metal', 'hard rock', 'speed metal']",0.2991160990182583
Swc6DxAC3SsyrJE9,query_2,The Human League,Together In Electric Dreams,"['new wave', 'pop', 'synthpop', 'new romantic', 'soundtrack', 'electronica', 'electro', 'electropop', 'disco', 'classic rock', 'rock', 'new age', 'lounge', 'synthesizer']",0.2986178818190346
A69Lf5nZp8CuvEs7,query_2,George Benson,Turn Your Love Around,"['jazz', 'smooth jazz', 'soul', 'funk', 'pop', 'cool jazz', 'disco', 'vocal jazz', 'jazz fusion', 'jazz funk', 'r b', 'jazz guitar']",0.29698159197455026
wzfgpOLmPhkSx8PP,query_2,Indochine,College Boy,"['new wave', 'rock', 'alternative rock']",0.29619204811401517
Cur2zIG2wkc8LSLV,query_2,Josh Groban,Granted,['operatic pop'],0.2940473108727362
d4wN9mcXDkSzYrQP,query_2,Trivium,Requiem,"['metalcore', 'metal', 'thrash metal', 'melodic death metal', 'death metal', 'melodic metalcore', 'hard rock', 'speed metal']",0.2915807636244583
buFmSypE8o4deuJk,query_2,Johnny Cash,Rock And Roll Shoes,['country'],0.2915407493146191
ocGM4mOP4fZNZlZA,query_2,My Chemical Romance,I Don't Love You,"['rock', 'emo', 'alternative rock', 'punk', 'pop punk', 'screamo', 'emocore', 'pop', 'indie rock', 'pop rock', 'hardcore', 'gothic rock']",0.2907377068962418
2mc0BbRCeMPz5iU3,query_2,Devin Townsend,Planet Smasher,"['progressive metal', 'metal', 'industrial metal', 'progressive rock', 'experimental', 'canadian metal']",0.29017936893560337
lmrZcBCmJEl0HD3X,query_2,Pinback,Penelope,"['indie folk', 'indie rock', 'indie pop', 'rock', 'alternative rock', 'quiet storm', 'emo', 'dream pop', 'water', 'sleep', 'chill out', 'midwest emo']",0.28944302660706855
o80qmfRG6FOn16Ka,query_2,Miguel Bosé,Hacer Por Hacer,"['pop', 'house', 'trip hop', 'rock en espanol']",0.28928259295996095
cIBKWlDzySYBGtb0,query_2,Ramones,I Just Want to Have Something to Do,"['punk', 'rock', 'classic rock', 'hard rock', 'rock and roll', 'anthem']",0.28775035449478675
jiQ5a9LlpxaHdggy,query_2,Riverside,The Depth of Self-Delusion,"['progressive rock', 'progressive metal', 'rock', 'alternative rock', 'experimental', 'art rock']",0.2873374926252206
aUeTyLDIpE8XdDK9,query_2,Tracy Ate A Bug,Schwarze Witwe,"['screamo', 'post hardcore', 'emocore', 'metalcore', 'emo']",0.2867730404282345
kYs1zbNu2F6i5nO0,query_2,Billie Holiday,That Ole Devil Called Love,"['jazz', 'blues', 'swing', 'video game music']",0.2864530375485415
j9VwEMReK4VYjwEX,query_2,A Perfect Circle,Freedom Of Choice,"['alternative rock', 'rock', 'progressive rock', 'hard rock', 'alternative metal', 'metal', 'art rock', 'trip hop', 'grunge', 'progressive metal', 'industrial', 'sleep']",0.2859072073138219
Z9NxuSB7oMKInvSe,query_2,Cher,Takin' Back My Heart,"['pop', 'soul', 'new romantic']",0.2843542057273937
M4NRqxtVGNbNLBab,query_2,Cher,Main Man,"['rock', 'pop rock', 'pop', 'soul', 'easy listening']",0.2842578670561525
7OsxMDcFbqdMHXN0,query_2,Kaiser Chiefs,You Want History,"['indie rock', 'rock', 'britpop', 'alternative rock', 'world', 'post punk', 'latin']",0.2841113419247348
nDVGa9l644MHbnbq,query_2,Biquini Cavadão,Janaína,['pop'],0.2821260550166529
8uaRSrqxqCIH7pOf,query_2,Ana Moura,Desfado,"['fado', 'pop', 'singer songwriter', 'folk pop']",0.2814267884709684
4IEwVnBOs4lUe45u,query_2,Sin Bandera,Será,"['latin pop', 'latin']",0.2810912229127147
9RqvIvk0Xmjz1mVB,query_2,Alannah Myles,Black Velvet,"['rock', 'pop', 'classic rock', 'blues rock', 'blues', 'pop rock', 'soft rock', 'easy listening', 'country', 'acid jazz', 'southern rock', 'country rock', 'jazz', 'soul', 'funk']",0.281023807345034
IXgqaSjAw8Sxjavv,query_2,Meat Loaf,Read 'Em and Weep,"['rock', 'classic rock', 'hard rock', 'pop', 'metal']",0.27999753890259227
fX2i1kXSN8sTdXbD,query_2,White Lies,First Time Caller,"['indie rock', 'rock', 'post punk', 'psychedelic rock']",0.27860927192013907
S0s8pZ1KYnaHhuuO,query_2,Johnny Cash,Daddy Sang Bass,"['country', 'folk', 'rock', 'singer songwriter', 'classic rock', 'rockabilly', 'outlaw country', 'traditional country', 'folk rock', 'country gospel', 'samba']",0.27800644428897614
v2ZXlsBXOkEOg7Nk,query_2,Chico Buarque,Flor da idade,"['mpb', 'poetry']",0.27779817287797515
dKuAeKggDqmR3ccw,query_2,Orchestral Manoeuvres in the Dark,Electricity,"['new wave', 'synthpop', 'pop', 'new romantic', 'electronica', 'rock', 'electro', 'britpop', 'post punk', 'electropop', 'wave']",0.27640388137900923
TJMaNQgEywcFvuWI,query_2,Jorge & Mateus,Seu Astral,['sertanejo'],0.2750297409691273
yP56QH0tXHXsDNF8,query_2,Whitney Houston,I Will Always Love You,"['pop', 'soundtrack', 'soul', 'easy listening', 'r b', 'soft rock', 'rock', 'blues', 'jazz', 'downtempo', 'singer songwriter', 'motown']",0.27349737161848126
n7ka1tERixjin1Tm,query_2,The Smiths,"William, It Was Really Nothing","['new wave', 'post punk', 'rock', 'pop', 'britpop', 'indie rock', 'alternative rock', 'indie pop', 'jangle pop', 'gothic rock', 'classic rock', 'alternative pop rock', 'new age', 'lounge', 'avant garde']",0.27278579833835004
O2lqzioQeQcTqSks,query_2,B1A4,Good Love,"['pop', 'k pop', 'korean pop']",0.2726562849951028
IWOU9aDMsNBfngem,query_2,The Starting Line,Left Coast Envy,"['emo', 'pop punk', 'rock', 'punk', 'hip hop', 'alternative rock', 'rap', 'ska', 'ska punk', 'emocore', 'post hardcore']",0.27243404448119235
5QfTsiAiONF5lDel,query_2,Swans,The Golden Boy That Was Swallowed by the Sea,"['experimental', 'dark folk', 'post punk', 'art rock', 'experimental rock']",0.26967691184936304
aGenGqyAioKQzm71,query_2,Wolfmother,Dimension,"['rock', 'hard rock', 'stoner rock', 'psychedelic rock', 'alternative rock', 'classic rock', 'indie rock', 'progressive rock', 'metal', 'garage rock', 'alternative metal', 'rock and roll', 'stoner metal', 'punk', 'heavy psych']",0.26776339504245394
U1BXoFZ8x0r2btIH,query_2,The Mavericks,Dance The Night Away,"['country', 'pop', 'rockabilly', 'rock', 'classic rock', 'latin', 'easy listening', 'country rock', 'honky tonk', 'tejano']",0.2665290453025144
1ZDsU0PeILHkAwB2,query_2,Enter Shikari,"Ok, Time For Plan B","['post hardcore', 'hardcore', 'trancecore', 'screamo', 'nintendocore', 'emo', 'rock', 'electronica', 'metalcore', 'pop punk', 'synthpop', 'metal', 'alternative rock', 'emocore', 'trance', 'new rave', 'ebm', 'electronic rock', 'progressive rock']",0.2661370431663081
KDkaYqYf1heHQbwX,query_2,Joaquín Sabina,Peces de ciudad,"['cantautor', 'rock', 'pop', 'trova']",0.2652531741177865
ZwoRE59igYTPCi41,query_2,Class Actress,Movies,['dream pop'],0.2645298463222173
wuUb7FsCokHqz5wp,query_2,Full of Hell,The Cosmic Vein,"['grindcore', 'death metal', 'deathgrind']",0.2644069325475427
