id,query_n,artist,song,genre,similarity
87Ct1HWIQ8QBLuP9,query_1,Post Malone,Better Now,"['trap', 'hip hop', 'pop', 'rap', 'pop rap', 'emo rap']",0.7588057494707913
sdFkhRQdC3Xg9j6R,query_1,Lil Uzi Vert,XO TOUR Llif3,"['emo rap', 'trap', 'emo', 'rap', 'hip hop']",0.7586314002366434
mTCFG1ROdedd9GrX,query_1,Green Day,Fashion Victim,"['punk', 'rock', 'alternative rock', 'pop punk', 'hard rock', 'post grunge', 'metal', 'pop', 'emo', 'singer songwriter', 'pop rock', 'alternative pop rock', 'thrash metal']",0.7585647605189995
DArUwcsALoeK9DA0,query_1,Fenix TX,Threesome,"['pop punk', 'punk', 'pop', 'rock', 'rap', 'alternative rock', 'hardcore', 'emo', 'hard rock', 'death metal']",0.758325195091511
yDcnXFuvdQw9B4vm,query_1,Led Zeppelin,Over the Hills and Far Away,"['classic rock', 'rock', 'hard rock', 'blues rock', 'progressive rock', 'folk rock', 'blues', 'rock and roll', 'british blues', 'metal', 'stoner rock', 'album rock', 'art rock', 'psychedelic rock']",0.7582895165440626
dPOie66EZeje1GTe,query_1,Aretuza Lovi,Vagabundo (Ruxell Remix),['pop'],0.7577115314355761
FZCEOiZ8WMYcgAkh,query_1,MS MR,Reckless,"['indie pop', 'pop']",0.7575385873489068
vDXodggcmGNc08aX,query_1,Anathema,Feel,"['doom metal', 'progressive rock', 'progressive metal', 'metal', 'alternative rock', 'gothic metal', 'rock', 'melodic metal', 'funeral doom']",0.7573869649896685
YlEb3N0CPjUN5Enl,query_1,Him,Heartkiller,"['rock', 'alternative rock', 'soft rock', 'gothic rock', 'alternative metal', 'hard rock', 'metal', 'emo', 'gothic metal', 'dark rock', 'glam metal', 'doom metal', 'pop rock', 'glam rock']",0.7573780394713338
2hwKURB3KmwZawRT,query_1,The Hives,You Dress Up For Armageddon,"['rock', 'garage rock', 'indie rock', 'garage punk', 'punk', 'alternative rock', 'classic rock', 'hard rock', 'post punk', 'bible']",0.7573638196059753
ubGz9esop9IWnc9o,query_1,Austra,Hate Crime,"['synthpop', 'new wave', 'coldwave', 'indie pop', 'easy listening', 'melancholia']",0.7571289853378105
7xc9UIb5zPlwc5OA,query_1,Gregory Isaacs,Night Nurse,"['reggae', 'roots reggae', 'lovers rock', 'dub', 'dancehall', 'dub reggae']",0.7571092795154054
ksKNiVAiM8mDS3Ir,query_1,Scissor Sisters,Skin Tight,"['pop', 'disco', 'glam rock', 'nu disco']",0.7568716148987668
cxQ8ubQsI3P1L41V,query_1,Easy Star All-Stars,Let Down,"['reggae', 'dub', 'ska', 'rock steady', 'novelty', 'mantra', 'roots reggae']",0.7568276126351602
4gKA9InAlaRW9QX4,query_1,Sarcófago,Satanas,"['black metal', 'thrash metal', 'death metal', 'metal']",0.756733768703327
pmHcEjRa4hDAZZCP,query_1,Maxwell,Sumthin' Sumthin',"['soul', 'neo soul', 'funk', 'singer songwriter', 'pop', 'rock', 'downtempo', 'easy listening', 'lounge', 'r b', 'rhythm and blues', 'chill out']",0.7565263693033474
Mi7w8MTfy0SWuBRR,query_1,"Emerson, Lake & Palmer",Knife-Edge,"['progressive rock', 'classic rock', 'rock', 'symphonic rock', 'art rock', 'classical', 'hard rock']",0.7564605921052233
BqMdwBSopxmBesGx,query_1,Katatonia,Funeral Wedding,"['doom metal', 'metal', 'progressive metal', 'death metal', 'black metal', 'melodic death metal']",0.7564492586662219
7bbCXbz5k2bdp6Kx,query_1,Ed Sheeran,Shape of You,"['pop', 'dancehall', 'tropical house', 'dance pop', 'synthpop', 'electropop', 'folk', 'singer songwriter', 'funk', 'house', 'noise pop', 'tropical']",0.7563579307318243
F3Z9AkXlCdGosb68,query_1,Matt Corby,No Ordinary Life,"['pop', 'soul', 'folk', 'contemporary folk', 'smooth soul', 'psychedelic soul', 'psychedelic pop', 'neo soul']",0.7563398961395699
bE0bOackQ2G33HGv,query_1,Mew,Snow Brigade,"['indie rock', 'rock', 'alternative rock', 'progressive rock', 'dream pop', 'shoegaze', 'pop', 'indie pop', 'post rock', 'art rock', 'emo', 'folk']",0.7562713966556459
jOEL85ImTTwtWGYP,query_1,Europe,Open Your Heart,"['hard rock', 'rock', 'classic rock', 'glam rock', 'trance', 'progressive rock', 'chill out', 'glam metal']",0.7559866985487613
NFIO4M1w1B1hKtIP,query_1,Art Garfunkel,All I Know,"['pop', 'singer songwriter', 'folk', 'easy listening', 'soft rock', 'soundtrack', 'classic rock', 'rock', 'folk rock', 'sleep', 'folk pop', 'disney']",0.7559388930789602
5YSYXq6DEMzRslCN,query_1,Daughtry,What Have We Become,"['rock', 'post grunge']",0.7559182721466966
upo355iGHGBpjOWs,query_1,Mandragora Scream,The Circus,['gothic metal'],0.755709577850027
rLoba8KVXSarHEbw,query_1,Havok,Hang 'Em High,['thrash metal'],0.7556948102065242
AdIjOsJtx97kFTbL,query_1,Hippo Campus,Doubt,['rock'],0.7556864866628122
cSz91lcJDuziR5nx,query_1,Suede,Everything Will Flow,"['britpop', 'rock', 'alternative rock', 'indie rock', 'pop', 'easy listening', 'indie pop', 'chamber pop', 'violin', 'glam rock', 'alternative pop']",0.7554528242208032
Cby7rMD73wrxtnxs,query_1,Johnny Cash,"Cry, Cry, Cry","['country', 'folk', 'singer songwriter', 'outlaw country', 'pop', 'rock', 'emo', 'rock and roll']",0.7554200145176251
dUrkOzllVZcg7EWu,query_1,The Cheetah Girls,Uh Oh,"['disney', 'pop', 'pop rock']",0.755176246740226
qpzEfMcAgRw2249D,query_1,El-P,Drones Over BKLYN,"['hip hop', 'rap', 'experimental']",0.7551016761670539
z0838n6ZpCdVWSE1,query_1,Built to Spill,Big Dipper,"['indie rock', 'rock', 'alternative rock', 'indie pop', 'lo fi', 'psychedelic rock', 'jam band', 'post hardcore', 'noise pop']",0.7550330278516518
gdaXlocrVDqmuMhL,query_1,Jessie Ware,Swan Song,"['soul', 'quiet storm', 'sophisti pop', 'pop', 'electropop', 'singer songwriter', 'electro', 'synthpop', 'rhythm and blues', 'neo soul', 'pop soul']",0.754993922757277
jUrFd5jXG8ckGZtR,query_1,Talk Talk,John Cope,"['rock', 'post rock', 'pop', 'new wave']",0.7549582027577538
Z7UkcCev76bpULVS,query_1,Frank Sinatra,I've Got You Under My Skin,"['jazz', 'swing', 'easy listening', 'vocal jazz', 'big band', 'lounge', 'pop', 'blues', 'singer songwriter', 'soul', 'cool jazz', 'smooth jazz', 'ballroom']",0.7547385675804467
zQJZIc5Zts7aztmE,query_1,Thy Art Is Murder,Dead Sun,"['deathcore', 'death metal', 'technical deathcore', 'metal', 'hardcore', 'technical death metal', 'brutal death metal', 'brutal deathcore', 'progressive deathcore']",0.7546567552709443
Zmda0dNL3Q09ndCz,query_1,Black Alien,U - Informe,['rap'],0.7546549540457358
R299Ek2s6duUufTp,query_2,Dave Stewart,Heart Of Stone,"['pop', 'rock', 'pop rock']",0.7999665949663077
Qq299h5cR4S4uLMH,query_2,Syd Matters,To All of You,"['folk', 'singer songwriter', 'indie pop', 'pop', 'ambient', 'folk rock', 'soundtrack', 'chamber pop', 'dream pop', 'indie folk', 'folk pop']",0.7886984578746036
L5hzUwJxVruePOF5,query_2,Empire! Empire! (I Was a Lonely Estate),"With Your Greatest Fears Realized, You Will Not Be Comforted","['emo', 'chamber pop', 'indie folk']",0.7857157796565486
xYGPO7c3AKZcsoEt,query_2,Robert Johnson,32-20 Blues,"['blues', 'delta blues', 'acoustic blues', 'folk', 'country blues', 'hardcore']",0.7843643357936949
zoVx87fOsgF5xb6X,query_2,All Time Low,I Feel Like Dancin',"['pop punk', 'pop', 'punk', 'rock', 'pop rock', 'alternative rock', 'power pop', 'easy listening', 'easycore']",0.782115549541597
aRgCqi8DP1hZ9SHY,query_2,Chelsea Wolfe,Destruction Makes the World Burn Brighter,"['gothic rock', 'pop', 'anime', 'j pop', 'emo', 'comedy', 'rock', 'gothic metal', 'symphonic metal', 'visual kei', 'power metal', 'metal']",0.7781976016432764
dQ1IXkmYyX8syMzq,query_2,Varius Manx,Maj,"['pop rock', 'pop', 'rock', 'soft rock', 'polish rock']",0.7780525635530277
xXYvnpjwvh8ga8jF,query_2,Westlife,Something Right,"['pop', 'britpop', 'emo', 'easy listening', 'uk pop', 'boy band', 'pop dance']",0.7768387219236917
zH5MrHCMX1Y3Bd7t,query_2,Slash,Bad Rain,"['hard rock', 'classic rock', 'rock', 'rain']",0.7763008118795822
upMpN1ww8tOWnbhS,query_2,Edie Brickell and New Bohemians,What I Am,"['rock', 'alternative rock', 'pop', 'folk', 'folk rock', 'soft rock', 'funk', 'jangle pop', 'disco', 'classic rock', 'singer songwriter', 'progressive rock', 'pop rock', 'new wave', 'theme', 'christian music', 'chill out']",0.7747921815140797
3x0r2GzzzL4kYJYb,query_2,The Maine,Everything I Ask For,"['alternative rock', 'pop punk', 'rock', 'punk', 'pop rock', 'pop', 'emo', 'power pop', 'indie rock']",0.7739828284382745
aaNqfMsIh8nmzAJu,query_2,Nightwish,The Kinslayer,"['symphonic metal', 'gothic metal', 'power metal', 'metal', 'symphonic power metal', 'opera metal', 'melodic metal', 'rock', 'finnish metal', 'gothic rock', 'progressive metal', 'symphonic rock', 'melodic power metal', 'gothic symphonic metal', 'hard rock', 'progressive rock', 'viking metal', 'celtic']",0.7738981188498221
xFHmLuGPrHQpfw5b,query_2,Letrux,Vai render,['pop rock'],0.7727516365531025
ISNATR0AI3EGe2a8,query_2,Thompson Square,Are You Gonna Kiss Me or Not,"['country', 'country rock']",0.7721046622651776
uRNge3sN74NdIaYi,query_2,Pixie Lott,My Love,"['pop', 'pop dance', 'soul', 'singer songwriter', 'britpop']",0.7720762726574608
NvVUJYOjutADKWDi,query_2,Deathstars,Arclight,"['industrial metal', 'industrial', 'gothic metal', 'metal', 'industrial rock', 'gothic rock']",0.771346953012066
YFZDI3kezaOkH2Ij,query_2,Death in June,Break The Black Ice,"['neofolk', 'dark folk', 'experimental', 'post punk', 'rock', 'folk', 'indie rock', 'industrial', 'dark ambient', 'martial industrial']",0.7713301962099501
YFPWzFgIcn8QIY6Q,query_2,Red Vox,Running To Forget,"['alternative rock', 'folk rock', 'acoustic rock']",0.7710199567020816
4OyNdHKtPBzKAAyj,query_2,Immortal,Gates To Blashyrkh,['black metal'],0.7705485545223081
gCJQsoz5c5L7hUEg,query_2,Sepultura,Clenched Fist,"['thrash metal', 'metal', 'groove metal', 'death metal', 'hardcore', 'rock', 'grindcore', 'industrial metal']",0.7704438022542472
3KFG48wFtCiK5rRC,query_2,Blind Guardian,Ashes of Eternity,"['power metal', 'symphonic metal', 'progressive metal', 'symphonic power metal']",0.7704317028409041
sIdgM3ViUqhQmfy9,query_2,Ace of Base,Strange Ways,"['pop', 'eurodance', 'pop rock', 'europop']",0.7696679267627782
tddx4dWD9zLD1viM,query_2,Sugababes,Joy Division,"['pop', 'britpop', 'pop rock']",0.76929177344964
M4NRqxtVGNbNLBab,query_2,Cher,Main Man,"['rock', 'pop rock', 'pop', 'soul', 'easy listening']",0.7691399670243055
vjUR24FBM8YCtRe6,query_2,Underoath,The Impact of Reason,"['screamo', 'hardcore', 'metalcore', 'post hardcore', 'emo', 'emocore', 'rock', 'metal', 'melodic hardcore', 'melodic metal', 'christian hardcore', 'christian metal', 'alternative rock', 'hard rock', 'noise', 'pop rock', 'mathcore', 'christian metalcore', 'skramz', 'melodic metalcore']",0.7689326556768236
g919O4r7ucveeBs0,query_2,Kreayshawn,Luv Haus,"['electronica', 'grime', 'electro', 'dance pop', 'synthpop']",0.7688107961850138
V8gpwrBWuEYG0f4S,query_2,Cannibal Corpse,Severed Head Stoning,"['death metal', 'brutal death metal', 'metal', 'grindcore', 'technical death metal', 'florida death metal']",0.7685696652701771
WaBL1RvQlFOF4KVn,query_2,Céline Dion,I'm Alive,"['pop', 'easy listening', 'soundtrack', 'dance pop', 'rock', 'soul', 'samba', 'hip hop', 'emo', 'singer songwriter', 'pop rock', 'soft rock']",0.7682742479468225
cFffK4BKOwdMqbfP,query_2,R.E.M.,Überlin,"['rock', 'alternative rock']",0.7681447364911391
0XSKxF0xHVJYLAEi,query_2,Matisyahu,Sunshine,"['reggae', 'hip hop', 'rap', 'easy listening', 'beats', 'anthem', 'reggae rock']",0.7680051124862489
wuc1u9C72WcTzgab,query_2,Kublai Khan,The Hammer,['metalcore'],0.7677140066270536
j3M5wIzPIMZO9UdB,query_2,Kate Bush,Prologue,"['singer songwriter', 'rock', 'pop', 'progressive rock', 'art rock', 'electronica', 'symphonic rock', 'glitch', 'trip hop', 'braindance', 'drama', 'art pop']",0.7675377819425545
rEWX59HPtwBwN6ew,query_2,Barenaked Ladies,One Week,"['rock', 'pop', 'alternative rock', 'pop rock', 'classic rock', 'geek rock', 'soundtrack', 'indie rock', 'power pop']",0.7666538107118475
563sr6vvVfkIypJH,query_2,Bhad Bhabie,No More Love,"['hip hop', 'trap']",0.7660165393606827
rJMmLMMyVqoVT9fL,query_2,Goo Goo Dolls,Dizzy,"['rock', 'alternative rock', 'pop rock', 'punk', 'post grunge', 'pop', 'indie rock', 'emo', 'modern rock', 'grunge', 'hard rock', 'power pop', 'easy listening', 'alternative metal']",0.7654450878450664
LrHDtYGETwyw1age,query_2,Riverside,Driven To Destruction,"['progressive metal', 'progressive rock', 'polish prog', 'rock', 'metal']",0.7654158560344754
FZCEOiZ8WMYcgAkh,query_2,MS MR,Reckless,"['indie pop', 'pop']",0.7653518231042415
vCBgO0r5jQIBKnt3,query_2,Ryan Adams,Anybody Wanna Take Me Home,"['singer songwriter', 'rock', 'country rock', 'folk', 'new wave', 'alternative country', 'drama']",0.7653370270901609
8KgXnc0FVKoPu51K,query_2,Smash Into Pieces,YOLO,['alternative rock'],0.7652453202181216
UqvbMKf8wsQe9o2X,query_2,Chaka Khan,Papillon (Aka Hot Butterfly),"['soul', 'funk', 'pop', 'jazz', 'smooth jazz', 'rhythm and blues', 'classic soul']",0.7651276514622432
Wo7ttQito032fSkb,query_2,Willie Colón,Que Lio,['salsa'],0.7649261997455936
ziT77Si01mOb5oZg,query_2,Frank Sinatra,Jingle Bells,"['jazz', 'swing', 'easy listening', 'bells', 'lounge']",0.7647107320052066
siNCGggq2wmXrd8j,query_2,Scott Walker,Tilt,"['avant garde', 'singer songwriter', 'experimental', 'outsider', 'art rock']",0.7645498621077563
JswSrxldYzKXcABe,query_2,Suffocation,Prelude To Repulsion,"['death metal', 'brutal death metal', 'technical death metal', 'metal', 'technical brutal death metal', 'new york death metal']",0.7637541716450817
LoUB6rTVEQe54TTo,query_2,Beartooth,Clever,"['metalcore', 'metal', 'hardcore', 'post hardcore', 'hardcore punk']",0.7631378071160515
x3wfcyxEQjeCrl8b,query_2,One Direction,Midnight Memories,"['pop', 'pop rock', 'rock', 'anthem', 'britpop', 'talent show']",0.763018390648985
NSmZr7XrlAkrBR7x,query_2,The Hillbilly Moon Explosion,My Love For Evermore,['rockabilly'],0.7627972987111724
R4WNiaWidjO9Tb4M,query_2,Muse,Unnatural Selection,"['alternative rock', 'progressive rock', 'rock', 'indie rock', 'hard rock', 'space rock', 'art rock', 'symphonic rock', 'emo', 'psychedelic rock', 'power pop', 'speed metal', 'pop rock']",0.762164637035027
QC0MFa1Jqct6Colr,query_2,Evanescence,Weight of the World,"['rock', 'gothic rock', 'metal', 'gothic metal', 'alternative rock', 'nu metal', 'symphonic metal', 'hard rock', 'progressive rock', 'dark rock', 'jazz', 'pop', 'singer songwriter', 'pop rock', 'blues', 'alternative metal', 'christian rock', 'modern rock', 'post grunge']",0.7615809528511773
Gth03dpW3NAXMb65,query_2,Fatboy Slim,Sunset (Bird of Prey),"['big beat', 'electronica', 'house', 'breakbeat', 'ambient', 'electro', 'techno', 'trance', 'funky breaks', 'funk', 'trip hop', 'rock', 'downtempo', 'noise', 'pop', 'electroclash', 'easy listening', 'lounge', 'drum and bass', 'jungle', 'breaks', 'beats', 'progressive house']",0.76132511818562
