id,query_n,artist,song,genre,similarity
sV28KC5eAeNiTPYn,query_1,David Cook,Permanent,"['rock', 'singer songwriter', 'alternative rock', 'pop rock', 'pop', 'indie rock', 'soundtrack', 'emo', 'southern rock', 'post grunge']",0.9746049860232778
xAbwTXWT8pFu9I7P,query_1,Paula Fernandes,Seio de Minas,['latin'],0.9746011920959956
DrLavv9yMq0YHLcV,query_1,Elton John,Goodbye Yellow Brick Road - Remastered 2014,"['pop', 'rock', 'pop rock', 'soft rock', 'glam rock']",0.9745919912485919
v2ToYBkCI8s9M8MH,query_1,Fiona Apple,Sullen Girl,"['singer songwriter', 'rock', 'pop', 'jazz', 'folk', 'piano rock', 'indie rock', 'blues', 'water', 'metal', 'soul', 'stoner rock', 'alternative pop rock', 'post punk', 'baroque pop', 'rhythm and blues']",0.974199702421865
by0aJiTfjSjr43Re,query_1,Oswaldo Montenegro,Sem Mandamentos,['mpb'],0.9741953171736435
OKzYX6XYKG1SCpvR,query_1,Ana Tijoux,Antipatriarca,"['hip hop', 'chilean indie']",0.9741422285918045
pDYI5F6cG7ieAp9B,query_1,Alexisonfire,The Northern,"['post hardcore', 'metal', 'rock', 'hard rock', 'hardcore', 'screamo']",0.9741043089457506
O3dwfbhtC69OUWlW,query_1,Skinny Puppy,Killing Game,"['industrial', 'electro industrial', 'industrial rock', 'experimental', 'ebm', 'electronica', 'ambient', 'electro', 'house', 'dark electro', 'dark ambient', 'industrial metal', 'new beat']",0.9739972172772807
c4DLBBGbRiYTQ66j,query_1,Rob Cantor,Shia LaBeouf Live,"['rock', 'alternative rock', 'rap', 'indie rock', 'singer songwriter', 'comedy']",0.9739611480164263
NUphviU5bhQa5i4n,query_1,Alcione,Você me vira a cabeça (Me tira do sério),['bossa nova'],0.9739482107365877
2Hg2uAW57l5GJOKF,query_1,Simon & Garfunkel,Peggy-O,"['folk', 'rock', 'classic rock', 'folk rock', 'pop', 'singer songwriter', 'pop rock', 'folk pop']",0.973904977350858
7av2576enFL1qIFt,query_1,Sade,You're Not The Man,"['soul', 'jazz', 'r b', 'smooth soul', 'smooth jazz', 'sophisti pop', 'funk', 'pop', 'rock', 'reggae', 'ambient', 'downtempo', 'singer songwriter', 'easy listening', 'blues', 'jazz rock', 'rhythm and blues']",0.9738331385362572
EAB7LJQR4yVhg3q8,query_1,The Beatles,She's a Woman,"['classic rock', 'rock', 'pop', 'british invasion', 'blues', 'merseybeat', 'rock and roll', 'rockabilly', 'soundtrack', 'folk rock', 'ska', 'r b']",0.9737026880273495
PbZnvWvDCLFAxAXm,query_1,Johnny Cash,Love's Been Good To Me,"['country', 'folk', 'rock', 'singer songwriter', 'pop', 'indie rock', 'folk rock', 'country rock', 'traditional country']",0.9737006744194008
bTXs01MwD3jsDgCO,query_1,The Microphones,The Glow Pt. 2,"['lo fi', 'experimental', 'folk', 'noise rock', 'rock', 'indie rock', 'alternative rock', 'ambient', 'singer songwriter', 'krautrock', 'art rock', 'freak folk', 'new weird america', 'psychedelic folk']",0.9736924130641808
qysJrLPfxSCkdg9o,query_1,Emery,The Ponytail Parades,"['screamo', 'emo', 'post hardcore', 'rock', 'christian rock', 'hardcore', 'progressive rock', 'christian hard rock', 'metal', 'punk', 'alternative rock', 'hard rock', 'ska', 'pop punk', 'christian music', 'melodic hardcore', 'emocore', 'christian metal', 'alternative hardcore']",0.973600418728965
fktaMmy1ASpnISwK,query_1,Sandy,Olhos Meus,"['singer songwriter', 'mpb', 'neo soul', 'soul', 'folk', 'pop', 'blues', 'r b']",0.9735947728079595
9k3mmvUrcQaie3U9,query_1,Jack Savoretti,Broken Glass,['pop'],0.9735817928864006
H5EeKULbGQdMOQPT,query_1,Deep Purple,King of Dreams,"['hard rock', 'classic rock', 'rock', 'metal', 'glam metal', 'melodic hard rock']",0.9735424654906594
AeKkHRHqBcGAKExX,query_1,The Beatles,Yes It Is,"['rock', 'classic rock', 'pop', 'british invasion', 'merseybeat', 'soul', 'hard rock', 'singer songwriter', 'pop rock', 'folk rock', 'britpop', 'sleep']",0.9732346122178923
639ytiX7sK6FFmWT,query_1,Alela Diane,Buoyant,"['folk', 'singer songwriter', 'lo fi', 'psychedelic folk']",0.9732235010120318
XyF5lIv8kduBDuBz,query_1,Joni Mitchell,A Strange Boy,"['folk', 'pop', 'singer songwriter', 'folk rock', 'downtempo', 'soft rock']",0.9731040645068951
JoMla85Z6xWJHwt7,query_1,St. Vincent,Landmines,"['pop', 'rock', 'alternative rock', 'pop rock', 'folk rock', 'experimental rock', 'chamber pop', 'art rock', 'psychedelic rock', 'alternative pop', 'harp', 'electronic rock']",0.9730533824103024
8prHhPELSQHMr0zs,query_1,John Prine,In Spite of Ourselves,"['folk', 'country', 'singer songwriter', 'rock', 'bluegrass']",0.9729210815733319
j9cZIhNeaNc2KMoa,query_1,Andrew Lloyd Webber,Angel of Music,"['soundtrack', 'opera', 'broadway', 'classical', 'classic rock', 'symphonic rock', 'art rock']",0.9728928675583502
dV2YtC4fFKvlhUc4,query_1,Metallica,Where The Wild Things Are,"['metal', 'hard rock', 'thrash metal', 'rock', 'alternative metal', 'classic rock', 'alternative rock', 'grunge', 'emo', 'rap', 'ska']",0.9727796438471564
IPLLLRmjz4b5qy41,query_1,Mariah Carey,Lullaby,"['pop', 'soul', 'lullaby', 'hip hop', 'smooth soul', 'r b']",0.9727582715812495
kYs1zbNu2F6i5nO0,query_1,Billie Holiday,That Ole Devil Called Love,"['jazz', 'blues', 'swing', 'video game music']",0.9727161524649507
RBel2WHKJHRhFRRd,query_1,Tom Waits,Whistle Down The Wind,"['blues', 'rock', 'singer songwriter', 'blues rock', 'cabaret', 'downtempo', 'avant garde', 'classic rock', 'jazz', 'folk', 'experimental', 'folk rock']",0.9726527920337901
jeJ0vNZtdwfGUoCS,query_1,Britney Spears,Cinderella,"['pop', 'singer songwriter', 'teen pop', 'rock', 'soul', 'power pop', 'dance pop', 'funk', 'synthpop']",0.9726478939639616
u7vhAjFy7gXHiDoX,query_1,Nina Simone,Tomorrow Is My Turn,"['jazz', 'soul', 'vocal jazz', 'jazz piano']",0.9725036017905446
Gvab8XyUte35lD6P,query_1,Lianne La Havas,Friends Like Evergreens,"['soul', 'singer songwriter']",0.9724676062018313
H8XQNgGU44rJIYDx,query_1,Apanhador Só,Nado,"['folk', 'experimental', 'freak folk']",0.9724257673247443
FazIOZxQqINAZlfv,query_1,Tom Waits,Last Leaf,"['singer songwriter', 'jazz', 'experimental', 'blues', 'rock', 'avant garde', 'blues rock']",0.9724139002362302
ZK2jhNcaYKFpTEeV,query_1,A Banda Mais Bonita da Cidade,Boa Pessoa,"['folk', 'mpb']",0.9723647850078689
mHueMDWO0gNKofCR,query_1,Vast,One More Day,"['rock', 'alternative rock', 'industrial', 'soundtrack', 'experimental', 'progressive rock', 'industrial rock', 'acoustic rock']",0.972352728463726
9gY0mHPFBXLqmWFR,query_1,Black Lips,Dirty Hands,"['garage rock', 'punk', 'rock', 'garage rock revival', 'outsider']",0.9723406030868714
g9V01pFFjJX6BQ2Z,query_1,Alexi Murdoch,Some Day Soon,"['folk', 'singer songwriter']",0.9723403598507032
Bw7GfSGn1spzTgOQ,query_1,Luiz Melodia,Amor,['mpb'],0.9722505196868158
8GfRswExS7YKBBWg,query_1,Justin Bieber,Fall - Live,['pop'],0.9721139936624895
TOyKvuQsBXKmNvOE,query_1,Nick Cave & The Bad Seeds,Ain't Gonna Rain Anymore,"['rock', 'singer songwriter', 'post punk']",0.9720604089826964
oKNu3wmU88In3Mm3,query_1,The Decemberists,June Hymn,"['indie rock', 'folk', 'indie folk', 'folk rock', 'rock', 'indie pop', 'pop', 'alternative rock']",0.9720329109301001
gdea0KkNhr9DuKy3,query_1,Fresno,Alguém Que Te Faz Sorrir,['emo'],0.9720092509201183
kxkZ2m8PPDqmKF3J,query_1,Tony Bennett & Amy Winehouse,Body and Soul,"['jazz', 'soul', 'easy listening', 'swing', 'rap', 'vocal jazz', 'blues', 'lounge', 'big band', 'cool jazz', 'smooth jazz']",0.9719713839748682
qrkxeaiFlLnxbhfJ,query_1,Tim Buckley,Goodbye and Hello,"['singer songwriter', 'folk rock', 'psychedelic rock', 'psychedelic folk', 'classic rock', 'folk', 'rock', 'experimental']",0.9719568121832876
Nyxn7ApCXe2mRbk6,query_1,Gale Garnett,We'll Sing in the Sunshine,"['folk', 'folk pop', 'easy listening', 'pop', 'rock']",0.9718980614311924
CpGqhbhdrqy366T1,query_1,Diana Ross,Home,"['soul', 'soundtrack', 'motown']",0.9718670209722561
eaFCaHL1pL4Ggav0,query_1,Noisettes,Every Now And Then,"['indie pop', 'soul', 'rock', 'indie rock', 'baroque pop', 'pop', 'singer songwriter', 'neo soul', 'pop soul']",0.9718669483082366
vmmmvYphmckChFOG,query_1,Laura Marling,Made by Maid,"['folk', 'singer songwriter', 'indie folk', 'rain']",0.9718473989299962
KRY3z4w12Y1yUY7y,query_1,Bob Dylan,Visions of Johanna,"['folk', 'folk rock', 'singer songwriter', 'classic rock', 'rock', 'soft rock', 'pop', 'poetry', 'electronica', 'punk', 'album rock', 'blues rock', 'blues']",0.9718086492140718
rWnjucVTIIMinXkX,query_1,John Mayer,You're Gonna Live Forever in Me,['singer songwriter'],0.9718024245726947
OqIe4nimEtENw19r,query_1,Fynn Kliemann,Sardinien,['singer songwriter'],0.971746090751508
9XQknh6aLMYeJlpH,query_1,Jesse McCartney,Right Where You Want Me,"['pop', 'rock', 'pop rock', 'teen pop', 'disney', 'funk rock']",0.9717323744613962
H9UigE72iHKkRNpk,query_1,Silvio Rodríguez,Pequeña serenata diurna,"['trova', 'jazz', 'pop', 'singer songwriter']",0.9717321082618089
JlkdYV1tueKwaHxe,query_1,Adriana Calcanhotto,Mentiras,"['mpb', 'singer songwriter', 'pop', 'bossa nova', 'indie pop', 'latin', 'alternative pop', 'soundtrack', 'world']",0.9716722046092565
VDwspGEDjeRfeRPX,query_1,Chet Baker,Everything Happens to Me,"['jazz', 'cool jazz', 'vocal jazz', 'lounge', 'jazz pop', 'jazz blues']",0.971653017888586
1LjTMISqz0MVmUt5,query_1,Active Child,Playing House,"['r b', 'chillwave']",0.9715984452073114
9BuwpLkN4q0eXm45,query_1,Os Mutantes,"Ave, Lúcifer","['tropicalia', 'rock', 'psychedelic pop', 'psychedelic rock']",0.9715941353250596
bUyESS0Y1RhTzjsM,query_1,Reba McEntire,Consider Me Gone,"['country', 'singer songwriter', 'soft rock', 'country pop', 'polka']",0.971566948021696
o33adzkUn31UEAtO,query_1,Carrie Underwood,Thank God for Hometowns,['country'],0.9715525420683744
Aqgx9g29uUN1joXn,query_1,Ninja Sex Party,The Last Unicorn,"['pop rock', 'synthpop']",0.9714996242512138
chqr9RSJJTYjwnET,query_1,Pierce The Veil,Fast Times at Clairemont High,"['post hardcore', 'alternative rock', 'rock', 'experimental', 'pop punk', 'piano rock', 'emocore']",0.9714666800021419
a0qzcAKDGHbkL991,query_1,Beyoncé,Satellites,"['soul', 'pop', 'downtempo', 'r b']",0.9714479595756131
l4df1iM5ePCvBUmJ,query_1,Yaw,Where Would You Be,"['soul', 'jazz']",0.9714421364802036
7CzWEPXag7nOVCEQ,query_1,James Blunt,Someone Singing Along,['indie pop'],0.9714412415778683
AfTmwYp9SWvB91GB,query_1,David Sylvian,Maria,"['ambient', 'experimental', 'singer songwriter', 'downtempo', 'progressive rock', 'new wave', 'experimental rock']",0.9714248714251252
OIVkRwA7EgcS0tZp,query_1,Lara Fabian,Love by Grace,"['pop', 'easy listening']",0.9714026461594338
dbOGhj7NHUU1Bdxs,query_1,Tom Waits,I'm Still Here,"['blues', 'singer songwriter', 'jazz', 'experimental', 'rock', 'classic rock', 'chanson', 'pop', 'soul', 'indie pop', 'folk rock', 'lounge']",0.9713912027579417
33cQiYahny0AEjJa,query_1,GFOTY,You Don't,"['pop', 'experimental']",0.9713539690437824
vgWYtda8B3FcxUsA,query_1,Ben Howard,Diamonds,"['folk', 'singer songwriter']",0.971352058430085
CAESrY5f14UlbIMR,query_1,Varius Manx,Piosenka księżycowa,"['pop', 'rock', 'soft rock', 'poezja spiewana', 'polish rock']",0.9712332042417591
Lb1aD3FfXFY3wdOC,query_1,Laura Nyro,December's Boudoir,"['folk', 'singer songwriter', 'classic rock', 'rock', 'soul', 'violin', 'new weird america']",0.9712179591717286
phzlIhOHsFXVLW4u,query_1,Delta Goodrem,Wish You Were Here,['pop'],0.9712151876318501
6PRalGDOmC27ibWk,query_1,City and Colour,O' Sister,"['folk', 'singer songwriter', 'pop', 'rock']",0.9711747769235998
6wqxhF1ZySvgpE8L,query_1,Julien Baker,Blacktop,"['singer songwriter', 'contemporary folk', 'slowcore', 'indie folk']",0.971132200075052
Dr5vijFUZDaMyGsg,query_1,Tom Waits,Please Wake Me Up,"['blues', 'rock', 'singer songwriter', 'experimental', 'cantautor', 'jazz', 'folk', 'cabaret', 'native american', 'vaudeville', 'folk rock', 'experimental rock', 'avant garde', 'beat poetry']",0.9710340862599872
80LA7vXDqPWwHcB0,query_1,Arthur Brown,Fire,"['psychedelic rock', 'classic rock', 'rock', 'progressive rock', 'pop', 'experimental', 'space rock', 'hammond organ', 'axe']",0.9710157737044738
ng2emcLq4nEpyHBC,query_1,Okkervil River,Black Sheep Boy,"['folk', 'indie rock', 'rock', 'folk rock', 'indie folk', 'country', 'alternative rock', 'indie pop', 'singer songwriter', 'pop rock', 'lo fi', 'sleep', 'folk punk']",0.9710066141487769
W9FA2tidPYQqCT7J,query_1,Miley Cyrus,You're Gonna Make Me Lonesome When You Go,"['folk', 'country']",0.9709810616019544
qNa2uFHqHw23bMY4,query_1,The White Buffalo,Today's Tomorrow,['folk'],0.9709707988559328
8S3GpqtssCqRTASA,query_1,Os Mutantes,Jogo De Calçada,"['mpb', 'psychedelic rock', 'tropicalia', 'experimental', 'classic rock', 'rock', 'psychedelic pop', 'rock nacional', 'brazilian rock']",0.9709213799055733
PTjAgaULILFpDWCm,query_1,Evanescence,My Immortal,"['rock', 'gothic rock', 'alternative rock', 'metal', 'gothic metal', 'pop', 'emo', 'symphonic metal', 'nu metal', 'hard rock', 'melodic metal', 'alternative metal', 'pop rock', 'soundtrack', 'punk', 'singer songwriter', 'ambient', 'symphonic rock', 'soft rock', 'piano rock']",0.9708684845495256
BBnqEt6TID3YFxvE,query_2,Jace Everett,Bad Things,"['country', 'soundtrack', 'blues', 'rock', 'folk', 'country blues', 'rockabilly', 'singer songwriter', 'blues rock', 'pop', 'country rock', 'halloween']",0.9760222013426377
gQosLtJwjRcO0Os9,query_2,Colbie Caillat,Tied Down,"['pop', 'rock', 'folk', 'singer songwriter', 'easy listening', 'surf music', 'jazz', 'soul', 'country', 'reggae', 'indie pop', 'pop rock', 'soft rock', 'art rock', 'folk rock', 'coco']",0.9711414563169689
WPqt0qwyo1VACRRq,query_2,Elvis Presley,Stuck on You,"['rock', 'rock and roll', 'classic rock', 'pop', 'rockabilly', 'soundtrack', 'easy listening', 'rhythm and blues', 'soul', 'blues', 'big band', 'blues rock', 'doo wop']",0.9693004560438725
Ecw9XVEBc3ejMnAb,query_2,Heidi Montag,Love It or Leave It,"['electropop', 'pop', 'synthpop', 'electro', 'europop']",0.9686697046002587
QJUOuZ8EDmC080zG,query_2,Marilyn Manson,Arma-Goddamn-Motherfuckin-Geddon,"['rock', 'metal', 'industrial rock', 'industrial metal', 'alternative rock', 'industrial', 'hard rock', 'alternative metal', 'experimental', 'gothic metal', 'glam rock', 'nu metal', 'glam metal', 'sleaze rock']",0.9673753972906157
exi1LaH1wmJvOkTb,query_2,Blackfield,Hello,"['progressive rock', 'rock', 'art rock', 'alternative rock', 'pop', 'psychedelic rock', 'supergroup', 'classic rock', 'emo', 'experimental', 'singer songwriter', 'pop rock', 'shoegaze', 'dream pop', 'space rock', 'alternative pop', 'rain', 'art pop', 'alternative pop rock']",0.9669252435445148
yjo9RiyzrQBIlvuo,query_2,Marvin Gaye,Sparrow,"['soul', 'funk', 'jazz fusion', 'soul jazz']",0.9669200164591387
9rxSr8yiP1T7CGyc,query_2,Anne Murray,I Just Fall in Love Again,"['pop', 'country', 'easy listening', 'rock', 'soft rock', 'sleep', 'steel guitar']",0.9663570073790291
Lpv9FoxdwHrKQGW4,query_2,Porcupine Tree,Time Flies,"['progressive rock', 'rock', 'ambient', 'psychedelic rock', 'progressive metal', 'experimental', 'art rock', 'experimental rock', 'space rock', 'brutal death metal']",0.9658242162771123
z14vWV00cAGeBT9P,query_2,Céu,Lenda,"['bossa nova', 'mpb', 'jazz', 'latin', 'world', 'rap', 'indie pop', 'downtempo', 'singer songwriter', 'vocal jazz', 'reading', 'brazilian jazz']",0.9654153074491331
N4dWQMEKRaUONlaP,query_2,The Beatles,Chains,"['rock', 'classic rock', 'pop', 'rock and roll', 'british invasion', 'merseybeat', 'pop rock', 'hard rock', 'easy listening', 'soft rock', 'garage rock', 'post rock', 'rhythm and blues']",0.9653202904670721
MFFOdbxytLhbmz8v,query_2,Damien Rice,Moody Mooday,"['singer songwriter', 'folk', 'rock', 'soft rock']",0.9638799328247054
08hJNPwNZPqt7zsw,query_2,Christina Aguilera,Keeps Gettin' Better,"['pop', 'electropop', 'rock', 'electronica', 'dance pop', 'electro', 'disco', 'electroclash', 'pop rock']",0.9632845735576373
T6yabvOFuhzD9sBn,query_2,Tim Maia,Onde Está Você,"['soul', 'mpb']",0.9630175319298411
NcSUPFVpa1ZecZNf,query_2,Bryan Adams,(Everything I Do) I Do It for You,"['rock', 'classic rock', 'pop', 'soundtrack', 'soft rock', 'singer songwriter', 'easy listening', 'pop rock', 'hard rock']",0.9629309379784005
8LSSG51scQ97v94V,query_2,Christina Perri,Shot Me in the Heart,['pop'],0.9628585327785825
JcTVxXe2eNRCinki,query_2,Strawberry Switchblade,Go Away,"['new wave', 'pop', 'post punk', 'synthpop', 'coldwave']",0.9627902768613206
EonalxrIZUcgiAER,query_2,Ruth Lorenzo,Good Girls Don't Lie,"['pop', 'rock']",0.9627846297406778
KaTCF5M35YvkjjAI,query_2,Shinedown,Darkside,"['rock', 'alternative rock', 'hard rock', 'alternative dance']",0.9626800323591136
Q2Uql8pbJG7Di6at,query_2,Srbuk,Walking Out,"['eurovision', 'pop']",0.9623355924982608
UmkVwTXLyCT56EIJ,query_2,Elton John,Someone Saved My Life Tonight,"['classic rock', 'pop', 'rock', 'singer songwriter', 'piano rock', 'soft rock', 'chill out', 'pop rock', 'soul', 'ambient', 'easy listening']",0.9619448281760602
4hxAZE6VRtsms5Ck,query_2,She & Him,Time After Time,"['indie pop', 'swing']",0.9615637932816957
y3nYL82GOD7Rxza8,query_2,Dani Russo,A Melhor do Baile,"['pop', 'funk']",0.9611193482345827
GvR3ihpANzPFUV9q,query_2,Ryan Star,We Might Fall,"['rock', 'alternative rock', 'singer songwriter', 'pop', 'indie rock', 'hard rock', 'acoustic rock']",0.9609243834907573
SKegn90Or7TsakP5,query_2,Aerosmith,Stop Messin' Around,"['blues rock', 'hard rock', 'rock', 'classic rock', 'blues', 'easy listening', 'chicago blues']",0.960749826435095
8j3r1txQWTTZJNBb,query_2,Shania Twain,Whose Bed Have Your Boots Been Under?,"['country', 'pop', 'country pop']",0.9605713855610514
gN5FHlCmGvFxK3LY,query_2,City and Colour,The Lonely Life,['folk'],0.960020689269904
iMPWJdUds5ldFLD2,query_2,Mc Don Juan,Amar Amei,"['funk', 'funk carioca']",0.9599913624802726
4tt6Xhl0IQGHLL9y,query_2,GusGus,Deep Inside,"['house', 'accordion']",0.9594213394257157
MfVgE6PoBjMQv7Ns,query_2,Wanessa,Tentei Te Esquecer (Phones Are Ringin' All Over Town),"['pop', 'teen pop']",0.9592359179719586
MtxPSiYt0J3CTojA,query_2,Whitney Houston,You're Still My Man,"['pop', 'soul', 'rock', 'emo', 'easy listening', 'quiet storm', 'soft rock']",0.9589676145883019
JOXJtqBv7ptLmaK3,query_2,Breaking Benjamin,What Lies Beneath,"['alternative rock', 'rock', 'hard rock', 'post grunge', 'alternative metal', 'metal', 'hardcore', 'screamo', 'modern rock', 'hollywood']",0.9585679526873674
kNjGLH3TsdTQJyGT,query_2,Fad Gadget,Swallow It,"['new wave', 'post punk', 'avant garde', 'synthpop', 'minimal synth']",0.9585537853986373
0eQ9qGzhU6U8qBAh,query_2,Mötley Crüe,Bad Boy Boogie,"['hard rock', 'glam metal', 'glam rock', 'classic rock', 'metal', 'rock', 'blues rock', 'hollywood', 'sleaze rock']",0.9585043496796062
gim3P5Img2BW2qxh,query_2,Black Label Society,Spoke In The Wheel,"['metal', 'southern rock', 'rock', 'hard rock', 'ambient', 'southern metal', 'downtempo', 'stoner rock', 'blues rock', 'stoner metal']",0.9584561418511699
qf6BpQKfMpZOwmZC,query_2,Tom Waits,Earth Died Screaming,"['blues', 'experimental', 'rock', 'singer songwriter', 'alternative rock', 'soundtrack', 'folk', 'jazz', 'experimental rock', 'avant garde', 'noise', 'indie rock', 'folk rock', 'blues rock', 'art rock', 'pop rock', 'indie folk', 'punk blues', 'halloween', 'jazz blues', 'beat poetry']",0.9584090156129013
fudrt6Ve6MrxOonr,query_2,Mike Posner,Cooler Than Me (Single Mix),"['pop', 'hip hop', 'progressive rock', 'r b']",0.9583452629433179
dI9RGYaZSAy0aDnr,query_2,Mike Posner,Cooler Than Me,"['pop', 'electropop', 'dance pop', 'hip hop', 'synthpop', 'rap', 'electro', 'nu disco']",0.9582187216678323
ksKNiVAiM8mDS3Ir,query_2,Scissor Sisters,Skin Tight,"['pop', 'disco', 'glam rock', 'nu disco']",0.9578943942336652
C0jAH39PwX2CXaRO,query_2,Aimee Mann,Momentum,"['soundtrack', 'singer songwriter', 'folk', 'pop', 'rock', 'indie pop', 'alternative rock', 'noise', 'jazz', 'indie rock']",0.9575496904255666
88iGJxzb4zh6WlhQ,query_2,David Bowie,Dancing in the Street,"['rock', 'classic rock', 'glam rock', 'pop', 'dance rock', 'experimental', 'singer songwriter', 'album rock', 'new wave', 'experimental rock', 'funk', 'pop rock']",0.9575243687550409
Q1DMNMGqaRlwKocI,query_2,Gojira,Death of Me,"['death metal', 'progressive death metal', 'progressive metal', 'metal', 'thrash metal', 'groove metal', 'french metal', 'deathcore']",0.9575207238061824
KnkA0U2ytjyeYiME,query_2,Status Quo,Roll Over Lay Down,"['classic rock', 'rock', 'hard rock', 'pop', 'boogie', 'metal', 'blues rock', 'blues']",0.9575067124651686
diLn4CMesLNDIzop,query_2,"Earth, Wind & Fire",After the Love Has Gone,"['soul', 'funk', 'disco', 'easy listening', 'r b', 'pop', 'jazz', 'quiet storm', 'motown', 'soft rock', 'smooth jazz', 'rhythm and blues', 'classic soul', 'classic rock', 'rock', 'sleep']",0.9574615066756834
OIVkRwA7EgcS0tZp,query_2,Lara Fabian,Love by Grace,"['pop', 'easy listening']",0.9574309316418732
rWO0JccROeHYoLu4,query_2,Mars Red Sky,Holy Mondays,"['stoner rock', 'psychedelic rock']",0.9572815400669678
G4VU810Wqh1dlwb2,query_2,Neil Diamond,Sweet Caroline,"['classic rock', 'pop', 'singer songwriter', 'soft rock', 'easy listening', 'rock', 'pop rock', 'folk', 'soundtrack', 'karaoke', 'anthem']",0.9571551483133472
KDVfORXfLDJbmErs,query_2,Bob Dylan,Simple Twist of Fate (Live),['folk'],0.9570792167548723
DzOzu2jdYJQY7xH9,query_2,Mariah Carey,Whenever You Call,"['pop', 'soul', 'hip hop', 'r b', 'rock', 'singer songwriter', 'pop soul']",0.9570682388089458
BDbE9gJqvAaTpmQQ,query_2,Aldo Nova,Fantasy,"['classic rock', 'rock', 'hard rock', 'singer songwriter', 'progressive rock', 'rai', 'hip hop', 'pop', 'country', 'grunge', 'reggae', 'emo', 'folk', 'dub', 'pop rock', 'album rock', 'new wave', 'world', 'symphonic rock', 'instrumental rock', 'spoken word', 'comedy', 'psychedelic rock', 'glam rock']",0.9569124152301633
eqkSZyCZi7xLPEhx,query_2,Free,Be My Friend,"['classic rock', 'blues rock', 'rock', 'hard rock', 'progressive rock', 'blues', 'tin pan alley']",0.9568723933987029
o9v3XSjqEM9jtKFs,query_2,Kitchens of Distinction,Time to Groan,['rock'],0.9567554501123249
QcicK0XeswBkK16t,query_2,Estopa,La Raja De Tu Falda,"['pop', 'rumba', 'rock', 'spanish pop', 'flamenco']",0.9563576491633686
Wjce73WdQB0iCY4O,query_2,Maximum the Hormone,ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero,"['metal', 'hardcore', 'alternative metal', 'j rock', 'j metal']",0.956289118175185
he2vktX5wOCvKFdh,query_2,Miguel Bosé,Si Tu No Vuelves,"['pop', 'latin', 'rock en espanol', 'violin', 'spanish pop', 'latin pop', 'romantico']",0.9560920971342877
wl8aN8XfwffCqqfq,query_2,Mogwai,Cody,"['post rock', 'ambient', 'slowcore', 'indie rock', 'shoegaze', 'downtempo', 'rock', 'alternative rock', 'experimental', 'lo fi', 'pop', 'experimental rock', 'new age', 'dream pop', 'neo psychedelic', 'soundtrack', 'country', 'emo', 'folk', 'easy listening', 'britpop', 'avant garde', 'sleep', 'space rock']",0.9560574598267494
