id,query_n,artist,song,genre,similarity
zR9t38rWtZdqYC5s,query_1,Captain Beefheart & His Magic Band,Hobo Chang Ba,"['experimental', 'avant garde', 'experimental rock', 'psychedelic rock', 'rock', 'classic rock', 'progressive rock', 'hard rock', 'blues', 'art rock', 'garage rock', 'blues rock']",0.9586282860105562
2VlKYw5QIFuFdxZx,query_1,Steely Dan,The Boston Rag,"['classic rock', 'rock', 'jazz rock', 'jazz fusion', 'jazz', 'progressive rock', 'album rock']",0.9582316729060038
siNCGggq2wmXrd8j,query_1,Scott Walker,Tilt,"['avant garde', 'singer songwriter', 'experimental', 'outsider', 'art rock']",0.9582276481730152
SP3961Ag90ndYSNp,query_1,The Marshall Tucker Band,Last Of The Singing Cowboys,['southern rock'],0.9578043660484896
ziT77Si01mOb5oZg,query_1,Frank Sinatra,Jingle Bells,"['jazz', 'swing', 'easy listening', 'bells', 'lounge']",0.9577470336333365
o9v3XSjqEM9jtKFs,query_1,Kitchens of Distinction,Time to Groan,['rock'],0.9573779859755549
neXpq2wNn2gu35iL,query_1,Leoni,Garotos II - O Outro Lado,"['mpb', 'rock nacional', 'rock', 'pop rock', 'pop', 'electronica', 'latin', 'latin rock', 'latin pop']",0.9573704482124215
0qJbxD3hsFTAtT2H,query_1,Diamond Rio,Beautiful Mess,"['country', 'classic rock', 'contemporary country']",0.9571925358175218
weNRxMeOx4eAOJX6,query_1,Barão Vermelho,Baby Suporte,['rock'],0.9571478039144664
LIYDFOi2cYIjvNUW,query_1,Michael Bublé,Cry Me a River,"['jazz', 'swing', 'pop', 'easy listening', 'vocal jazz', 'big band']",0.9568626408752833
HDW2J6S3AJfyuQ1y,query_1,Snowmine,Columbus,['indie pop'],0.9563970598587125
XMRKXUrzYNgaP3zX,query_1,Frank Turner,Photosynthesis,"['folk', 'singer songwriter', 'folk rock', 'rock', 'punk', 'britpop', 'indie folk', 'acoustic rock', 'anthem']",0.9562810073187316
XkDpzfspMLx0paAe,query_1,Alessio Bernabei,Noi Siamo Infinito,"['pop', 'indie pop', 'pop rock', 'easy listening', 'italian pop']",0.9560143924707126
by0aJiTfjSjr43Re,query_1,Oswaldo Montenegro,Sem Mandamentos,['mpb'],0.9559914680973882
7sWCrr8IRMrClS9h,query_1,Kodaline,Brand New Day,"['indie rock', 'rock', 'indie pop']",0.955743787051519
GQN0v6pQ5anL2SCW,query_1,Paolo Nutini,Jenny Don't Be Hasty,"['singer songwriter', 'pop', 'rock', 'indie rock', 'indie pop', 'britpop', 'folk', 'soul', 'alternative rock', 'pop rock', 'funk', 'jazz', 'soft rock', 'disco', 'metal', 'emo', 'downtempo', 'motown', 'rhythm and blues', 'acoustic rock']",0.9557412153284586
vLcLw2wIsr1F3esl,query_1,Glass Animals,Black Mambo,['trip hop'],0.955717891628627
iuC7ksd9ZI6rBDQx,query_1,John Legend,Stay with You,"['soul', 'neo soul', 'singer songwriter', 'r b', 'hip hop', 'chill out', 'rhythm and blues', 'jazz', 'pop', 'folk', 'rap', 'smooth soul', 'blues']",0.955671295282466
B1J6xcmr3sONCXyN,query_1,Fleet Foxes,Battery Kinzie,"['folk', 'folk rock', 'indie rock', 'indie folk', 'rock', 'baroque', 'lo fi', 'chamber pop', 'baroque pop', 'singer songwriter']",0.9555597323066638
9gY0mHPFBXLqmWFR,query_1,Black Lips,Dirty Hands,"['garage rock', 'punk', 'rock', 'garage rock revival', 'outsider']",0.9552130362933139
X7bQrZDxfVGK3aVV,query_1,Daughtry,No Surprise,"['rock', 'alternative rock', 'pop', 'hard rock', 'modern rock', 'pop rock', 'soft rock', 'christian rock', 'post grunge', 'emocore']",0.9550877814392478
l7JfVRRnkRsaOEXL,query_1,zimbra,O Redator,['indie rock'],0.9550488592377369
EKRSSL8CnY3sj8g6,query_1,Roo Panes,Open Road,['singer songwriter'],0.9548120169400873
FgQJ9yc58sRL8FSM,query_1,A BOOGIE WIT DA HOODIE,Look Back At It,"['hip hop', 'rap', 'trap']",0.954573375287636
m0fnc04bKYILqqBQ,query_1,Bastille,Haunt (demo),"['indie rock', 'rock']",0.9544971689723096
XNo5WALnTqSoDovJ,query_1,Elliott Yamin,Wait For You,"['pop', 'soul', 'r b', 'hip hop', 'ambient', 'easy listening', 'rock', 'emo', 'singer songwriter', 'soft rock', 'sleep', 'synthesizer']",0.9543689993667949
b2UrwkuWxL038ZVe,query_1,Projota,Enquanto Você Dormia,"['hip hop', 'rap']",0.9543156187828714
0fXNmzKHXFBA01ll,query_1,Waylon Jennings,I'm a Ramblin' Man,"['country', 'outlaw country', 'country rock', 'soundtrack', 'pop', 'rock', 'folk', 'singer songwriter', 'southern rock', 'honky tonk']",0.9542888542975478
x71S4uofSolcNPFt,query_1,Johnny Cash,If I Told You Who It Was,"['country', 'classic rock']",0.9542182924738282
dQUNiihhNbCIbtOF,query_1,OneRepublic,I Lived,"['pop', 'rock', 'folk', 'pop rock', 'soundtrack', 'alternative rock', 'singer songwriter', 'folk rock']",0.9538903923969537
QS8u9MxU0rt9ie6C,query_1,Bastille,"Weight of Living, Pt. I",['indie rock'],0.9536791314233433
UqKKvOPkqaOt0llF,query_1,Joe Jackson,Is She Really Going Out With Him?,"['new wave', 'rock', 'pop', 'singer songwriter', 'classic rock', 'punk', 'pop rock', 'soft rock', 'alternative rock', 'power pop', 'progressive rock', 'album rock', 'britpop', 'post punk', 'lounge']",0.953670610117167
emWzXdKLiZEcq0WE,query_1,Fela Kuti,Trouble Sleep Yanga Wake Am,"['afrobeat', 'jazz', 'funk', 'jazz funk', 'sleep']",0.9535569993679681
Aqgx9g29uUN1joXn,query_1,Ninja Sex Party,The Last Unicorn,"['pop rock', 'synthpop']",0.9534030690276181
4vCHR83TUKIy4qKY,query_1,Jamiroquai,Seven Days in Sunny June,"['funk', 'acid jazz', 'pop', 'disco', 'lounge', 'jazz', 'soul', 'rock', 'jazz funk', 'electronica', 'house', 'post disco', 'alternative rock', 'easy listening', 'electro', 'pop rock', 'rhythm and blues', 'chill out', 'funk rock']",0.9533816366057624
Dq9mzZzO0Gckyswm,query_1,Sam Hunt,Cop Car,['country'],0.9527240565084433
dsWHyTHRluNHvuEk,query_1,The Delfonics,La-La Means I Love You,"['soul', 'philly soul', 'quiet storm', 'motown', 'rhythm and blues', 'classic soul', 'classic rock', 'pop', 'easy listening', 'smooth soul', 'ska', 'northern soul']",0.9525255191941625
sxlF5zsaV3LGkdUs,query_1,The Byrds,Satisfied Mind,"['folk rock', 'rock']",0.9523077038657725
Ahd5VcXIbbFWAroX,query_1,Hozier,Be,"['rock', 'soul', 'folk', 'indie rock', 'blues']",0.9522660609139433
XZ5UX234jN2PARId,query_1,Adrian Gurvitz,Classic,"['pop', 'pop rock', 'easy listening', 'classic rock', 'soul', 'rock']",0.9522035587790929
NnPChlLXcE8YETJS,query_1,The Beatles,Ask Me Why,"['classic rock', 'rock', 'pop', 'rock and roll', 'british invasion', 'merseybeat', 'pop rock', 'easy listening', 'britpop', 'soft rock']",0.9521027181072645
TjO2mDe3AnekjwiE,query_1,Capital Inicial,Melhor do Que Ontem,['alternative rock'],0.9519597310202954
napvzvNvyc2IWgYD,query_1,Anarbor,Every High Has A Come Down,['pop punk'],0.9517021754493243
NRmwGslYl8hmp0FA,query_1,Matchbox Twenty,Push,"['rock', 'alternative rock', 'pop', 'pop rock', 'soft rock', 'singer songwriter', 'easy listening', 'emo', 'post grunge']",0.9516432279881286
4Xz73fxTaye0FTXT,query_1,Post Malone,Jonestown (Interlude),"['hip hop', 'rap']",0.9514294060942613
L4wfsVXT1EcAn9FG,query_1,A1,Like a Rose,"['pop', 'r b', 'disney']",0.9514285818075361
Eld0lALLIikybAst,query_1,Bad Wolves,Zombie,"['hard rock', 'djent', 'progressive metal', 'alternative metal', 'groove metal']",0.951422679345273
kOgG4ztKhCXSglgr,query_1,Tom Waits,Step Right Up,"['jazz', 'blues', 'singer songwriter', 'experimental', 'rock', 'folk', 'blues rock', 'alternative rock', 'jazz piano', 'vocal jazz', 'avant garde', 'classic rock', 'pop', 'indie rock', 'folk rock', 'album rock', 'lounge', 'cabaret', 'spoken word', 'jazz rock', 'country rock', 'parody']",0.9512876400356863
qxC0r64bmUG6KGuS,query_1,Mary J. Blige,Therapy,"['soul', 'hip hop', 'doo wop']",0.9509879814551256
QBGxad2tXIjeAZmP,query_1,Nevilton,Pressuposto,"['rock', 'alternative rock', 'indie rock', 'brazilian rock']",0.9509646946270576
HXR67d9mHNTVWMUq,query_2,Lemon Demon,Cabinet Man,"['rap', 'indie rock', 'screamo', 'comedy', 'christian rock']",0.9824257112051443
aJTG9Juq6TPXAn1I,query_2,My Morning Jacket,I'm Amazed,"['rock', 'indie rock', 'southern rock', 'folk', 'jam band', 'soundtrack', 'hard rock', 'easy listening', 'rock and roll', 'underground hip hop']",0.9784619176394851
k6ZHC64Sv3ZF5BDJ,query_2,Leonard Cohen,Democracy,"['singer songwriter', 'folk', 'rock', 'folk rock', 'soft rock', 'classic rock', 'reggae', 'alternative rock', 'spoken word', 'poetry', 'pop', 'punk', 'easy listening', 'blues', 'garage rock', 'glam rock', 'parody']",0.9766720288633982
5idcPLZ9jjchsnJE,query_2,Walking On Cars,Don't Mind Me,['alternative rock'],0.9735878917824673
tazNljmKYY7jndKo,query_2,Jonathan Wilson,Trafalgar Square,['folk'],0.9735440393407361
VpLWDOIUpPhjD2f4,query_2,TV on the Radio,Province,"['indie rock', 'experimental', 'rock', 'alternative rock', 'experimental rock', 'avant garde', 'post rock', 'art rock', 'soul', 'psychedelic rock', 'jazz', 'ambient', 'electro', 'post punk', 'dream pop', 'jazz rock']",0.9725138017835139
LAmLuNffCmI3XzIl,query_2,Panama Wedding,All Of The People,['nu disco'],0.9714603641731825
nVnRZeQ67DHCE4UU,query_2,Rupert Holmes,Escape (The Pina Colada Song),"['pop', 'easy listening', 'classic rock', 'soft rock', 'rock', 'yacht rock', 'singer songwriter', 'soundtrack', 'pop rock', 'lounge', 'synthesizer', 'jazz']",0.9689999146597155
CXwCmtuSmCI2j7ap,query_2,Les Savy Fav,Hold On To Your Genre,"['indie rock', 'post punk', 'dance punk', 'rock', 'new wave', 'punk', 'no wave']",0.9688618428265011
Dm52YjcKIAfDU1ws,query_2,Queen,Flash,"['rock', 'classic rock', 'soundtrack', 'hard rock', 'glam rock', 'pop', 'progressive rock', 'funk', 'pop rock', 'metal', 'soul', 'album rock', 'art rock', 'anthem', 'trance', 'jazz', 'alternative rock', 'folk', 'experimental', 'progressive metal', 'indie rock', 'motown', 'symphonic rock', 'soft rock', 'breakbeat', 'space rock']",0.9651963637431193
8RJgdNrEKezWc3UW,query_2,Fad Gadget,Salt Lake City Sunday,"['new wave', 'post punk', 'experimental', 'synthesizer']",0.9649016738148839
eyPUIAi87Odb0w8e,query_2,Queen,Flash - Single Version,"['classic rock', 'rock', 'hard rock', 'glam rock']",0.9612772890074476
4RU3YgbGmFfxrZEo,query_2,Thieves Like Us,Maria Marie,"['indietronica', 'synthpop', 'alternative dance', 'electronica', 'electropop']",0.9607503104964655
mfIiV3hmAqQyamkU,query_2,Calle 13,La Jirafa,"['reggaeton', 'latin', 'rock en espanol']",0.960118819285629
pxSEbrtQJQPJiNkG,query_2,The Fall,New Big Prinz,"['post punk', 'rock', 'punk', 'new wave', 'art punk']",0.95838843847855
0OuXKk7qlgvo6egK,query_2,Mashrou' Leila,Tayf (Ghost),['indie rock'],0.9576187185304312
KSaFBdjH06q67dhn,query_2,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),"['funk', 'p funk', 'soul', 'disco', 'psychedelic soul', 'r b', 'classic rock', 'jazz', 'progressive rock', 'rhythm and blues']",0.956795049628637
jsyIbokybtgb3pmJ,query_2,A Tribe Called Quest,Jazz (We've Got),"['hip hop', 'rap', 'jazz', 'jazz rap', 'alternative hip hop', 'underground hip hop', 'lounge', 'east coast hip hop', 'soul', 'old school hip hop', 'boom bap', 'electropop', 'reggae', 'experimental', 'downtempo', 'jazz fusion', 'beats', 'smooth jazz', 'abstract hip hop']",0.956644115985868
QbrBgVgAfI75hR3y,query_2,2Pac,Soulja's Story,"['hip hop', 'rap', 'chopped and screwed', 'soul', 'funk', 'conscious hip hop']",0.9559652058477917
3shVYEPlNUCRIuSM,query_2,Prince,"Feel Good, Feel Better, Feel Wonderful","['soul', 'funk']",0.9543766531937609
xUyTA40bXIP7vNSM,query_2,Craft Spells,Our Park by Night,"['folk', 'psychedelic pop', 'dream pop', 'folk rock']",0.9540352670037947
8ENlnKxaUi8GVC1s,query_2,Miike Snow,I Feel The Weight,"['indie pop', 'psychedelic pop', 'dream pop']",0.9539579634979957
d3aQlD9eyXSIDM3p,query_2,"Tyler, the Creator",Cowboy,"['rap', 'hip hop', 'alternative hip hop']",0.952817862488867
RvSa4O2tB10dtqQr,query_2,Yellow Magic Orchestra,Gradated Grey,"['techno', 'electronica', 'japanese techno']",0.9528104609137016
ujMAMj9ZMKy4RzTA,query_2,Sugar Ray,Words to Me,"['rock', 'soundtrack', 'alternative rock']",0.9518366093508089
aBdJ5siIFnPspt8n,query_2,Michel Delpech,Pour Un Flirt,"['chanson', 'pop', 'easy listening', 'french pop', 'karaoke', 'rock', 'reggae', 'world']",0.9516370269188152
Mqkz8LeNktM7lqFE,query_2,Moby,Like A Motherless Child,"['electronica', 'trip hop']",0.950556861774311
RrbEwPmaeF9IsC5O,query_2,5 Seconds of Summer,Never Be,['pop rock'],0.9499338691150778
QlwiTDUXdw6TlKMf,query_2,Big Mountain,Baby I Love Your Way,"['reggae', 'pop', 'lovers rock', 'soundtrack', 'easy listening']",0.9490585158561611
8oVmZB9m77Pfx1eK,query_2,The Roots,Dear God 2.0,"['rap', 'hip hop', 'neo soul', 'alternative hip hop']",0.9488086643477999
UKRvqos4eSTzAPSV,query_2,Sublime,Get Ready,"['reggae', 'ska', 'punk', 'rock', 'ska punk', 'alternative rock', 'reggae rock', 'dub', 'stoner rock', 'hip hop', 'soul', 'blues']",0.9481701610411646
oFnyTRYT8sysGeUq,query_2,David Bowie,Cat People,"['glam rock', 'rock', 'soundtrack', 'post disco', 'classic rock', 'new wave', 'pop', 'singer songwriter', 'pop rock', 'post punk', 'atmosphere']",0.94721391058347
fnvJ467Ojp87xQhZ,query_2,Dr. Feelgood,She Does It Right,"['pub rock', 'classic rock', 'rock', 'rhythm and blues', 'blues', 'blues rock', 'rock and roll', 'garage rock']",0.9471745964695139
pPJlbWGF7oiXCpyb,query_2,Thalía,Noches Sin Luna,"['latin pop', 'pop', 'latin', 'gypsy', 'mexican pop']",0.9469526235424425
sqKauAUDFoIc6EJR,query_2,Lostprophets,Wake Up (Make a Move),"['rock', 'alternative rock', 'alternative metal', 'emo', 'nu metal', 'metal', 'punk', 'christian rock', 'modern rock']",0.9462839457322696
7VqoySTCuRZ5O3nE,query_2,Kasabian,Processed Beats,"['indie rock', 'rock', 'alternative rock', 'britpop', 'electronica', 'electronic rock', 'indie pop', 'pop', 'progressive rock', 'electro', 'beats']",0.9462769846227775
96eWc0WjYKXrCoEq,query_2,Humble Pie,30 Days In The Hole,"['classic rock', 'rock', 'blues rock', 'hard rock', 'psychedelic rock', 'blues', 'soul', 'progressive rock', 'metal', 'album rock', 'r b', 'space rock', 'garage rock', 'rock and roll', 'southern rock']",0.946015018918589
59c5YcUgzy3P1Upf,query_2,The Veronicas,Line of Fire,"['pop', 'pop rock', 'trip hop']",0.9459339982872539
dl0BD9OVM9THlAJz,query_2,Beck,No Distraction,"['alternative dance', 'alternative rock', 'pop rock', 'dance pop']",0.9459165346462509
o0cI8u4qKmk6zB4m,query_2,Paradise Lost,Permanent Solution,"['gothic metal', 'gothic rock', 'synthpop', 'doom metal', 'metal', 'alternative rock', 'industrial', 'rock', 'melodic death metal', 'trip hop', 'symphonic metal']",0.9449007365835024
C8G6JevPZX6yRKcc,query_2,Ed Motta,Fora Da Lei,"['soul', 'mpb', 'funk', 'jazz']",0.9437992465382262
NqJohfCDT2wwWxJY,query_2,ANOHNI,4 DEGREES,"['art pop', 'experimental', 'chamber pop', 'indie pop', 'noise pop', 'alternative pop']",0.9437766727221523
gM306dqGyrTs5yz9,query_2,Judas Priest,Turbo Lover,"['metal', 'hard rock', 'classic rock', 'nwobhm', 'rock', 'power metal']",0.9434193771410321
MJtun4dxCeqXmh4H,query_2,Era,Era,"['new age', 'ambient', 'celtic', 'medieval', 'electronica', 'choral', 'rock', 'folk', 'world', 'latin', 'opera', 'easy listening', 'symphonic rock', 'house', 'dark ambient', 'symphonic metal', 'chill out', 'halloween', 'gregorian chant']",0.9433065439004648
0FfoKa4zHXdvTsgU,query_2,Mother Mother,The Stand,"['rock', 'indie pop', 'indie rock']",0.9425162227920171
1nCOl2HmKRBFKmtC,query_2,Mew,Candy Pieces All Smeared Out,"['pop', 'rock', 'alternative rock', 'indie pop', 'indie rock', 'noise rock', 'post rock', 'progressive rock', 'shoegaze', 'noise pop', 'dream pop', 'art rock', 'psychedelic rock', 'art pop']",0.9411128445092294
tRXfx15CxJPxRoaY,query_2,The Heptones,Cool Rasta,"['reggae', 'roots reggae', 'dub', 'ska', 'early reggae', 'downtempo', 'dub reggae', 'dancehall']",0.9410782760502986
z1BAMmuIQbofobp8,query_2,Skull Fist,Get Fisted,"['hard rock', 'nwothm']",0.9399445210797462
GjSyxo6GbbFtReRV,query_2,Tim Maia,Somos América,['pop nacional'],0.9396365243911884
8tUUOUHWyVgoZOat,query_2,Delegation,Put a Little Love On Me,"['disco', 'funk', 'soul', 'pop', 'classic soul']",0.93943072234307
gOTEF7cY5P3cbi9A,query_2,Coldplay,Up&Up - Freedo Remix,"['pop', 'house']",0.9392185326530335
hr5suNmcaFNQZzdO,query_2,Exaltasamba,Fugidinha,"['samba', 'pagode']",0.9391995494310559
XzFPEoF7oPvvH01t,query_2,Eels,Susan's House,"['rock', 'indie rock', 'alternative rock', 'singer songwriter', 'pop', 'spoken word', 'downtempo', 'soft rock', 'indie pop', 'progressive rock', 'pop rock', 'trip hop']",0.939166565858958
pQB8CRiHpyYQkgAY,query_2,Paulinho Da Viola,No Pagode do Vavá,"['samba', 'pagode', 'bossa nova']",0.9388768539772333
k6v4FZ6A0YwE93A0,query_2,2Pac,How Do You Want It,"['hip hop', 'rap', 'west coast rap', 'g funk']",0.9380462210285376
0ZiOGxsQ2IQtw1tQ,query_2,Portishead,Half Day Closing,"['trip hop', 'downtempo', 'electronica', 'ambient', 'rock', 'experimental', 'chill out', 'noise', 'post rock', 'acid jazz']",0.9379685587948672
asA1ttgMTfEPdFkB,query_2,Wild Nothing,Partners In Motion,"['indie pop', 'new wave', 'dream pop']",0.9376752657355141
r7SETCcWiS0fOGVc,query_2,Eric B. & Rakim,Move the Crowd,"['hip hop', 'rap', 'acid jazz', 'turntablism', 'breaks', 'pop punk', 'old school hip hop', 'golden age hip hop']",0.937605934904552
vPORGaXlxYgvNzHe,query_2,Nicky Jam,Voy A Beber,"['hip hop', 'latin', 'reggaeton']",0.9375944544560415
juoLoztvRPrfYmjH,query_2,Duke Dumont,Ocean Drive,"['house', 'deep house', 'pop', 'electro', 'nu disco', 'synthwave', 'disco', 'dance pop']",0.9368956182162149
